HSHD_NUM,HH_KEY,ACCOUNT_KEY,HEAD_OF_HH,CITY,STATE,ZIP_CODE,AGE_RANGE
3132,70363034,159463184,N,BROOKHAVEN,GA,30319,NOT AVAILABLE
898,74658771,159463633,N,FLORENCE,KY,41042,35-44
46,80316671,159464619,N,GREENFIELD,IN,46140,35-44
4210,11848473,159458830,N,LOVELAND,OH,45140,35-44
3730,70365337,159458871,N,SPRINGBORO,OH,45066,75+
3708,15402161,159487348,N,HAMILTON,OH,45015,35-44
1702,17024317,159489597,N,LANCASTER,OH,43130,35-44
3077,76034775,159489674,N,COLUMBUS,OH,43213,35-44
4617,79752001,159489833,N,COLUMBUS,OH,43229,NOT AVAILABLE
3561,15194989,159492109,N,BROWNSTOWN,MI,48183,45-54
518,76363001,159492782,N,HILLSBORO,OH,45133,45-54
3273,1389424,159492896,N,INDIANAPOLIS,IN,46224,55-64
3740,76276352,159492944,N,INDIANAPOLIS,IN,46226.0,25-34
3208,15869039,159493045,N,TERRE HAUTE,IN,47804,45-54
905,17377602,159492771,N,STOUT,OH,45684,75+
3163,1275545,159493522,N,XENIA,OH,45385,45-54
697,1170961,159486552,N,POWELL,OH,43065,55-64
323,10811567,159486269,N,FRANKLIN,TN,37064,55-64
4042,16198257,159486649,N,FLORENCE,KY,41042,45-54
409,70377914,159486332,N,VANCEBURG,KY,41179,55-64
1054,16244790,159486740,N,TOLEDO,OH,43623,65-74
3148,1407761,159486723,N,FISHERS,IN,46038,NOT AVAILABLE
3172,15349054,159486350,N,COLUMBUS,OH,43235.0,NOT AVAILABLE
2137,549073,159516727,N,LEBANON,OH,45036,45-54
1491,764014,159516843,N,CINCINNATI,OH,45241,55-64
3082,9744032,159517441,N,WADDY,KY,40076,55-64
3435,79920841,159517401,N,LOUISVILLE,KY,40229,35-44
2401,74240922,159522087,N,VAN BUREN TWP,MI,48111,45-54
3087,74269623,159523897,N,MIAMISBURG,OH,45342,65-74
4342,16968518,159516396,N,SELLERSBURG,IN,47172,NOT AVAILABLE
408,655831,159516387,N,LOUISVILLE,KY,40207,55-64
4090,76868984,159516453,N,WHITEHOUSE,OH,43571,55-64
102,5996121,159516518,N,WORTHINGTON,OH,43085,55-64
2526,73292886,159516123,N,ALPHARETTA,GA,30022,65-74
657,17920510,159516153,N,FAIRFIELD,OH,45014,45-54
302,18404328,159536402,N,CINCINNATI,OH,45207,55-64
584,9988326,159538061,N,COLUMBUS,OH,43214,55-64
228,16964599,159538054,N,COLUMBUS,OH,43221,45-54
4855,73980905,159538203,N,ANTIOCH,TN,37013,35-44
4249,1675397,159570835,N,TOLEDO,OH,43613,35-44
2578,76381058,159570926,N,MURFREESBORO,TN,37130,55-64
4649,80289819,159572948,N,DEARBORN,MI,48126,25-34
4131,80334912,159574776,N,MIAMISBURG,OH,45342,45-54
1081,79858452,159565809,N,CINCINNATI,OH,45211,45-54
2247,8312714,159566478,N,HURRICANE,WV,25526,NOT AVAILABLE
3418,17873203,159566497,N,CINCINNATI,OH,45230,65-74
3375,75312176,159566570,N,CINCINNATI,OH,45227,55-64
3967,14891691,159566601,N,HENDERSONVILLE,TN,37075,35-44
1736,75872087,159590458,N,CINCINNATI,OH,45251,NOT AVAILABLE
3919,15335456,159592632,N,ORIENT,OH,43146,55-64
2202,78810676,159592882,N,BOWLING GREEN,OH,43402,55-64
3732,10171607,159592952,N,MOUNT JULIET,TN,37122,45-54
3992,75931952,159592976,N,HERMITAGE,TN,37076,45-54
2602,17899492,159594529,N,CINCINNATI,OH,45247,55-64
4632,74790760,159594203,N,KENNESAW,GA,30144,NOT AVAILABLE
2287,14934139,159595481,N,HURRICANE,WV,25526,35-44
546,76279442,159596213,N,TROTWOOD,OH,45426,45-54
4746,15613526,159589353,N,DANVILLE,IN,46122,NOT AVAILABLE
182,4707749,159611800,N,WEST CHESTER,OH,45069,45-54
130,74752264,159612090,N,JEFFERSONVLLE,IN,47130,55-64
2074,15856324,159611626,N,CINCINNATI,OH,45251,45-54
634,78053733,159612259,N,N ATTLEBORO,MA,02760,55-64
2897,130787,159612129,N,LOUISVILLE,KY,40272,55-64
239,75433321,159612161,N,NEW ALBANY,IN,47150,45-54
393,73959564,159613861,N,SPRINGFIELD,OH,45506,35-44
2299,249119,159613940,N,REYNOLDSBURG,OH,43068,55-64
2026,75993214,159615937,N,ANN ARBOR,MI,48103,35-44
4181,15117651,159615345,N,ATLANTA,GA,30310,55-64
3236,17637438,159617007,N,INDIANAPOLIS,IN,46201,NOT AVAILABLE
2071,77260458,159616745,N,INDIANAPOLIS,IN,46218,45-54
3576,12077265,159610714,N,LOUISVILLE,KY,40291,35-44
1305,16384260,159632498,N,BLUE ASH,OH,45242,75+
3419,110440,159632840,N,LOUISVILLE,KY,40299,65-74
3939,80391792,159635104,N,MADISON,TN,37115,65-74
2099,76890111,159636500,N,DAYTON,KY,41074,35-44
3309,3440250,159636603,N,ROCKWOOD,MI,48173,65-74
597,11395893,159636794,N,ROANOKE,VA,24018,75+
2609,80242016,159636471,N,ERLANGER,KY,41018,45-54
435,80390785,159631598,N,PLYMOUTH,MI,48170,55-64
3317,7096376,159631767,N,CINCINNATI,OH,45211,NOT AVAILABLE
2741,661132,159631884,N,LOVELAND,OH,45140,35-44
3193,15860370,159655828,N,KINGS MILLS,OH,45034,55-64
4963,6221838,159656034,N,LOVELAND,OH,45140,55-64
2985,76159362,159656470,N,PROSPECT,KY,40059,45-54
798,4993158,159656597,N,LA GRANGE,KY,40031,45-54
3079,16098592,159658569,N,REYNOLDSBURG,OH,43068,45-54
4841,77017052,159661829,N,INDIANAPOLIS,IN,46201,55-64
2446,14405135,159662083,N,INDIANAPOLIS,IN,46234,55-64
3897,10542461,159662462,N,SPRINGFIELD,OH,45503.0,65-74
3278,77011756,159655032,N,WEST CHESTER,OH,45241,55-64
378,14392454,159655100,N,CINCINNATI,OH,45218,35-44
3657,76986905,159655205,N,FRANKFORT,KY,40601,55-64
4478,76350444,159654816,N,UNION,KY,41091,45-54
3495,75209131,159665173,N,HAMILTON,OH,45011,45-54
3770,75424771,159665368,N,LOUISVILLE,KY,40215,55-64
2865,80085839,159665386,N,LOUISVILLE,KY,40299,45-54
3398,4807439,159665453,N,LOUISVILLE,KY,40243,55-64
2508,75532044,159666913,N,FRANKLIN,TN,37064.0,45-54
2739,75841851,159668242,N,CHARLESTON,WV,25304,65-74
541,17801375,159667725,N,HIGHLAND HEIGHTS,KY,41076,NOT AVAILABLE
4392,72014035,159697617,N,MIAMISBURG,OH,45342,NOT AVAILABLE
1987,6280296,159701120,N,FRANKLIN,TN,37064,45-54
1695,80458555,159702673,N,HUNTERSVILLE,NC,28078,45-54
3944,13002286,159704290,N,NOBLESVILLE,IN,46062,55-64
509,18172353,159696288,N,CINCINNATI,OH,45223,55-64
520,80314529,159696838,N,FORT WAYNE,IN,46807,NOT AVAILABLE
264,16328812,159696910,N,FISHERS,IN,46037,55-64
4788,70624752,159696709,N,TIPP CITY,OH,45371,75+
2322,17404229,159721715,N,MORROW,OH,45152,NOT AVAILABLE
4063,798997,159721914,N,WEST CHESTER,OH,45069,45-54
4533,78467260,159722082,N,WEST CHESTER,OH,45069,NOT AVAILABLE
2660,80395435,159722315,N,CLARKSVILLE,IN,47129,45-54
4130,18243448,159724239,N,WESTERVILLE,OH,43082,45-54
1460,6001691,159724569,N,TOLEDO,OH,43611,45-54
2123,16015312,159726281,N,FLORENCE,KY,41042,25-34
2588,924553,159720504,N,FINDLAY,OH,45840,65-74
674,76169694,159720641,N,CATLETTSBURG,KY,41129,75+
4818,77112511,159720707,N,COLUMBUS,OH,43203,NOT AVAILABLE
1582,75260836,159720727,N,COVINGTON,KY,41011,55-64
4817,12967214,159721278,N,FAIRLAND,IN,46126,NOT AVAILABLE
4101,10658441,159745667,N,COLUMBUS,OH,43204,45-54
4097,77278222,159745726,N,NEWARK,OH,43055,55-64
29,18556959,159746061,N,NASHVILLE,TN,37204,55-64
